X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.06401371,38.84343276,30373398,38.843422,-77.064016,Mount Vernon Ave & Four Mile Run Park,classic,412,active,2021/11/07 21:39:32+00,4,0,11,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.01600396,38.90241822,30373399,38.902406,-77.016006,4th St & K St NW,classic,413,active,2021/11/07 21:35:20+00,10,0,12,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.09713259,38.89538844,30373400,38.895377,-77.09713,Langston Blvd & N Kirkwood St,classic,356,active,2021/11/07 13:13:06+00,7,0,8,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.04318595,38.89842063,30373401,38.898412,-77.043182,19th & G St NW,classic,357,active,2021/11/07 21:08:09+00,19,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00356523,38.91476069,30373402,38.914751,-77.00356,2nd St & Seaton Pl NE,classic,358,active,2021/11/07 22:47:33+00,15,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.12712802,38.87653211,30373403,38.876528,-77.12712,Wilson Blvd & N Illinois St ,classic,359,active,2021/11/07 18:31:02+00,5,0,10,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.06812084,38.86215897,30373404,38.86215,-77.068121,Army Navy Dr & S Nash St,classic,364,active,2021/11/07 19:44:55+00,9,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.06017033,38.90283622,30373405,38.902826,-77.060173,Thomas Jefferson St NW & Water/K St NW,classic,365,active,2021/11/07 18:31:00+00,0,0,19,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02702959,38.9137667,30373406,38.913761,-77.027025,11th & S St NW,classic,367,active,2021/11/07 22:06:58+00,7,0,16,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.08787459,38.8661275,30373407,38.86612,-77.08787,Walter Reed Dr & 8th St S,classic,368,active,2021/11/07 22:45:03+00,6,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.00366823,38.89968071,30373408,38.89967,-77.003666,2nd & G St NE,classic,369,active,2021/11/07 23:01:17+00,5,0,17,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02277323,38.90865087,30373409,38.90864,-77.02277,8th & O St NW,classic,370,active,2021/11/07 22:55:31+00,6,0,12,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.0278553,38.96134834,30373410,38.961339,-77.027855,Georgia & Missouri Ave NW,classic,371,active,2021/11/07 18:03:46+00,14,0,4,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.97482665,38.89448023,30373411,38.894474,-76.974828,Oklahoma Ave & D St NE,classic,373,active,2021/11/07 20:00:20+00,9,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99278601,38.89623035,30373412,38.896226,-76.992786,Maryland Ave & E St NE,classic,374,active,2021/11/07 22:46:36+00,0,0,18,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.98368632,38.9156154,30373413,38.915604,-76.983683,New York Ave & Hecht Ave NE,classic,375,active,2021/11/07 22:47:12+00,20,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.08059045,38.94618998,30373414,38.946182,-77.08059,Yuma St & Tenley Circle NW,classic,376,active,2021/11/07 17:09:33+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.07698541,38.99412528,30373415,38.994113,-77.076986,Connecticut Ave & Chevy Chase Lake Dr,classic,377,active,2021/11/07 22:04:01+00,8,0,7,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.19477853,39.10530163,30373416,39.105295,-77.194774,Key West Ave & Siesta Key Way,classic,378,active,2021/11/07 04:29:24+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.11801365,38.89830594,30373417,38.898301,-77.118009,Langston Blvd & N Woodstock St,classic,379,active,2021/11/07 21:20:54+00,16,0,2,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.04410131,38.81272309,30373418,38.812718,-77.044097,Saint Asaph St & Madison St,classic,380,active,2021/11/07 18:09:15+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.05982484,38.80704975,30373419,38.80704,-77.059817,King St Metro North / Cameron St,classic,381,active,2021/11/07 22:02:36+00,2,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.04946742,38.81349567,30373420,38.813485,-77.049468,Madison St & N Henry St,classic,382,active,2021/11/07 04:29:24+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.09788626,38.99938846,30373421,38.999378,-77.097882,Medical Center Metro ,classic,383,active,2021/11/07 16:18:09+00,15,0,3,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.127673,38.88483726,30373422,38.884829,-77.127671,Washington Blvd & N Frederick St,classic,384,active,2021/11/07 04:29:29+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.08464229,38.95827623,30373423,38.958267,-77.084636,Wisconsin Ave & Ingomar St NW,classic,385,active,2021/11/07 16:28:42+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03625009,38.92889819,30373424,38.928893,-77.03625,16th & Irving St NW,classic,386,active,2021/11/07 22:43:16+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03627642,38.91265617,30373425,38.912652,-77.036278,16th & R St NW,classic,387,active,2021/11/07 23:01:07+00,7,0,11,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.0958642,38.86079723,30373426,38.860789,-77.09586,Columbia Pike & S Oakland St,classic,221,active,2021/11/07 19:14:10+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.09543145,38.84736601,30373427,38.84736,-77.095431,Four Mile Run Dr & S Walter Reed Dr,classic,222,active,2021/11/07 14:48:25+00,3,0,8,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.0895616,38.84232593,30373428,38.84232,-77.089555,S Arlington Mill Dr & Campbell Ave,classic,223,active,2021/11/07 16:48:03+00,4,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.08491527,38.84846415,30373429,38.848454,-77.084918,Kenmore St & 24th St S,classic,224,active,2021/11/07 04:19:18+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.02942354,38.9870034,30373430,38.987,-77.029417,13th St & Eastern Ave,classic,225,active,2021/11/07 19:17:00+00,11,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.06358786,38.90850066,30373431,38.90849,-77.063586,Wisconsin Ave & O St NW,classic,226,active,2021/11/07 21:52:29+00,1,0,17,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.06713926,38.8965626,30373432,38.896553,-77.06714,Roosevelt Island,classic,227,active,2021/11/07 18:13:49+00,6,0,9,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.06996323,38.95502494,30373433,38.955016,-77.069956,Connecticut & Nebraska Ave NW,classic,228,active,2021/11/07 22:19:08+00,22,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03836097,38.90815133,30373434,38.908142,-77.038359,17th St & Massachusetts Ave NW,classic,229,active,2021/11/07 22:18:43+00,8,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03519785,38.92334038,30373435,38.92333,-77.0352,15th & Euclid St NW,classic,230,active,2021/11/07 22:57:07+00,10,0,3,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.9951957,38.88999668,30373436,38.889988,-76.995193,8th & East Capitol St NE,classic,231,active,2021/11/07 20:54:23+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01766662,38.91266948,30373437,38.912659,-77.017669,New Jersey Ave & R St NW,classic,232,active,2021/11/07 20:59:09+00,7,0,8,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.98332334,38.88991451,30373438,38.889908,-76.983326,15th & East Capitol St NE,classic,233,active,2021/11/07 22:03:49+00,4,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99474563,38.89728443,30373439,38.897274,-76.994749,8th & F St NE,classic,234,active,2021/11/07 22:18:31+00,14,0,8,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.97892074,38.92710025,30373440,38.927095,-76.978924,18th St & Rhode Island Ave NE,classic,235,active,2021/11/07 20:37:12+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.98357525,38.89720232,30373441,38.897195,-76.983575,15th & F St NE,classic,236,active,2021/11/07 21:34:32+00,9,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99096055,38.92865123,30373442,38.928644,-76.990955,12th & Irving St NE,classic,237,active,2021/11/07 21:28:50+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99938025,38.8432341,30373443,38.84323,-76.999376,Alabama & MLK Ave SE,classic,239,active,2021/11/07 04:19:20+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99003544,38.86390803,30373444,38.863897,-76.990037,Pleasant St & MLK Ave SE,classic,240,active,2021/11/07 13:41:24+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.98721684,38.90374284,30373445,38.903732,-76.987211,Neal St & Trinidad Ave NE,classic,241,active,2021/11/07 22:22:32+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.0281377,38.91679324,30373446,38.916787,-77.028139,12th & U St NW,classic,242,active,2021/11/07 22:54:06+00,18,0,13,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.10502304,38.85225837,30373447,38.852248,-77.105022,S George Mason & Four Mile Run Dr,classic,243,active,2021/11/07 16:39:00+00,10,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.0395131,38.86503683,30373448,38.865029,-77.039511,Gravelly Point,classic,244,active,2021/11/07 18:45:05+00,10,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.08596786,38.88071352,30373449,38.880705,-77.08596,Pershing Dr & Wayne St,classic,245,active,2021/11/07 19:33:14+00,6,0,5,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.07232006,38.86727323,30373450,38.867262,-77.072315,Columbia Pike & S Orme St,classic,246,active,2021/11/07 19:44:13+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.00196173,38.88738433,30373451,38.887378,-77.001955,3rd St & Pennsylvania Ave SE,classic,247,active,2021/11/07 21:37:57+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02324145,38.89485898,30373452,38.894851,-77.02324,8th & D St NW,classic,248,active,2021/11/07 22:48:56+00,8,0,5,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01597278,38.91763331,30373453,38.917622,-77.01597,3rd & Elm St NW,classic,249,active,2021/11/07 22:57:38+00,4,0,10,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00475311,38.9181658,30373454,38.918155,-77.004746,Rhode Island Ave & V St NE,classic,250,active,2021/11/07 18:34:40+00,6,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01391531,38.89228407,30373455,38.892275,-77.013917,Constitution Ave & 2nd St NW/DOL,classic,251,active,2021/11/07 21:08:33+00,17,0,8,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01377596,38.88698716,30373456,38.886978,-77.013769,Washington & Independence Ave SW/HHS,classic,252,active,2021/11/07 21:06:11+00,16,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02576322,38.88731844,30373457,38.887312,-77.025762,Independence Ave & L'Enfant Plaza SW/DOE,classic,253,active,2021/11/07 22:43:47+00,8,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.99719985,38.92750749,30373458,38.927497,-76.997194,Hamlin & 7th St NE,classic,254,active,2021/11/07 19:15:08+00,14,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.08660267,38.86248904,30373459,38.862478,-77.086599,Columbia Pike & S Walter Reed Dr,classic,255,active,2021/11/07 17:04:02+00,11,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.11152696,38.85632415,30373460,38.856319,-77.11153,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,classic,256,active,2021/11/07 20:09:11+00,2,0,13,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.10790972,38.87183104,30373461,38.871822,-77.107906,Pershing Dr & N George Mason Dr,classic,257,active,2021/11/07 20:00:34+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.02308632,38.98541037,30373462,38.985404,-77.023082,Fenton St & New York Ave ,classic,258,active,2021/11/07 17:50:03+00,13,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.09742258,38.98111119,30373463,38.981103,-77.097426,Bethesda Ave & Arlington Rd,classic,259,active,2021/11/07 21:13:14+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.09220943,38.98384491,30373464,38.983838,-77.09221,Montgomery Ave & Waverly St ,classic,260,active,2021/11/07 04:19:24+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.19267314,39.09632413,30373465,39.096312,-77.192672,Fallsgrove Blvd & Fallsgrove Dr,classic,261,active,2021/11/07 14:05:15+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.20250353,39.09379432,30373466,39.093783,-77.202501,Traville Gateway Dr & Gudelsky Dr,classic,262,active,2021/11/07 04:19:24+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.096544,38.98857072,30373467,38.988562,-77.096539,Norfolk Ave & Fairmont St,classic,263,active,2021/11/07 19:44:44+00,2,0,8,2,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.15129698,39.08413397,30373468,39.084125,-77.151291,E Montgomery Ave & Maryland Ave,classic,264,active,2021/11/07 04:19:19+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.09803434,38.98955138,30373469,38.98954,-77.098029,Cordell & Norfolk Ave,classic,265,active,2021/11/07 15:09:28+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.14521606,39.09478014,30373470,39.094772,-77.145213,Frederick Ave & Horners Ln,classic,266,active,2021/11/07 04:19:20+00,7,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,9,"KEY,CREDITCARD",43,2021/11/07 23:02:59+00,,"Montgomery County, MD (North)"
-77.01133589,38.98128634,30373471,38.98128,-77.011336,Philadelphia & Maple Ave,classic,267,active,2021/11/07 18:06:48+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.00631561,38.98363786,30373472,38.983627,-77.006311,Maple & Ritchie Ave,classic,268,active,2021/11/07 20:26:49+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
